comp,ivar,ipft,R2,RMSE,slope,reMSE,dNRMSE,sNRMSE,iNRMSE,f_SB,f_SDSD,f_LSC,varname,pft,var,dim,alg
som,3.0,12,0.8568153599141631,226.86192290062095,0.9377264651866887,0.0002406464539257763,0.08497344215301028,0.37839746310703104,0.27124081174277964,0.08240211786676002,8.138209273757763e-05,0.9175165000405023,carbon_12,C3C,PhysProtect,layer,BaggingRegressor
som,3.0,12,0.8546850710505632,19.04527569030632,0.9382288800740214,0.0002442267713435912,0.0856032221608556,0.3812019529716981,0.2732511109164789,0.08328016578383676,0.00016012736089267594,0.9165597068552706,nitrogen_12,C3C,PhysProtect,layer,BaggingRegressor
som,3.0,12,0.8499839627234125,0.3401702658633792,0.9458381433357489,0.000252127793742164,0.07588453217443562,0.38731903810242474,0.3274023360570432,0.10223413011582816,0.0011425617670889367,0.8966233081170829,phosphorus_12,C3C,PhysProtect,layer,BaggingRegressor
som,3.0,13,0.9121601950256111,203.78743207900052,1.010735655029526,0.00014762992432670408,0.07698605446460272,0.29637780783045975,0.19894838459433112,0.08035372955340017,0.02832707311275808,0.8913191973338419,carbon_13,C4C,PhysProtect,layer,BaggingRegressor
som,3.0,13,0.9107835508338229,17.114843665118425,1.0131778311813364,0.00014994361204399514,0.07758698010651821,0.29869122713293256,0.20050130462058421,0.08243262445236312,0.0311525133564384,0.8864148621911985,nitrogen_13,C4C,PhysProtect,layer,BaggingRegressor
som,3.0,13,0.9108049801590027,0.309873783923733,0.9809256975671041,0.00014990759637142413,0.07639445138672045,0.29865535294214524,0.20387473185374658,0.05348079773965229,0.005867268374802585,0.9406519338855451,phosphorus_13,C4C,PhysProtect,layer,BaggingRegressor
som,3.0,14,0.7445837615100734,299.2692754488626,0.969594044937693,0.0004292709890587,0.11518955584839616,0.5053872163894992,0.28562013749728393,0.10117564284728102,0.025746605074909883,0.873077752077809,carbon_14,_,PhysProtect,layer,BaggingRegressor
som,3.0,14,0.7542005992027435,24.46510272743139,0.9682287136122365,0.00041310823663404453,0.11300021277752505,0.49578160594888604,0.280191516262276,0.100891807171457,0.02340744896060181,0.8757007438679413,nitrogen_14,_,PhysProtect,layer,BaggingRegressor
som,3.0,14,0.730903627289514,0.4835770624450481,0.9230884327328173,0.0004522628112781279,0.12307201318102588,0.5187449977691218,0.29811298954488985,0.08892333180831492,0.007416631980818113,0.903660036210867,phosphorus_14,_,PhysProtect,layer,BaggingRegressor
som,3.0,15,0.8788535112665132,264.97712499490785,0.9619214658531198,0.00020360754408989376,0.07057762475482225,0.34806104167729945,0.47122453361527944,0.07683336179205205,0.0025814562605577735,0.9205851819473901,carbon_15,_,PhysProtect,layer,BaggingRegressor
som,3.0,15,0.8800392243579782,21.973101133439553,0.9619746937162732,0.00020161474897818798,0.07023138860875397,0.3463535414024546,0.46891282410365875,0.07612711183921418,0.0024777189934078333,0.9213951691673781,nitrogen_15,_,PhysProtect,layer,BaggingRegressor
